product_id,product_name,category,description,price
5024,Lightweight Hooded Sweatshirt,Clothing,Lightweight hooded sweatshirt designed for everyday use. Ideal for customers looking for reliable clothing products.,394.33
5025,Durable Adjustable Dumbbells,Sports & Outdoors,Durable adjustable dumbbells designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,154.53
5026,Compact Hooded Sweatshirt,Clothing,Compact hooded sweatshirt designed for everyday use. Ideal for customers looking for reliable clothing products.,427.46
5027,Smart Stainless Steel Water Bottle,Home & Kitchen,Smart stainless steel water bottle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,435.71
5028,Rechargeable Camping Lantern,Sports & Outdoors,Rechargeable camping lantern designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,187.13
5029,Ergonomic Gel Pens Set,Office Supplies,Ergonomic gel pens set designed for everyday use. Ideal for customers looking for reliable office supplies products.,94.89
5030,Premium Portable SSD,Electronics,Premium portable ssd designed for everyday use. Ideal for customers looking for reliable electronics products.,498.86
5031,Rechargeable Running Belt,Sports & Outdoors,Rechargeable running belt designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,397.36
5032,Compact Coffee Grinder,Home & Kitchen,Compact coffee grinder designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,153.99
5033,Rechargeable Hydration Backpack,Sports & Outdoors,Rechargeable hydration backpack designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,360.61
5034,Professional Noise Cancelling Earbuds,Electronics,Professional noise cancelling earbuds designed for everyday use. Ideal for customers looking for reliable electronics products.,209.26
5035,Rechargeable Document Folder,Office Supplies,Rechargeable document folder designed for everyday use. Ideal for customers looking for reliable office supplies products.,56.6
5036,Premium Notebook,Office Supplies,Premium notebook designed for everyday use. Ideal for customers looking for reliable office supplies products.,269.41
5037,Smart Gel Pens Set,Office Supplies,Smart gel pens set designed for everyday use. Ideal for customers looking for reliable office supplies products.,470.37
5038,Portable Camping Lantern,Sports & Outdoors,Portable camping lantern designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,466.3
5039,Eco-Friendly Webcam,Electronics,Eco-Friendly webcam designed for everyday use. Ideal for customers looking for reliable electronics products.,226.08
5040,Lightweight Sunscreen SPF50,Beauty & Personal Care,Lightweight sunscreen spf50 designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,82.43
5041,Portable Hydration Backpack,Sports & Outdoors,Portable hydration backpack designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,219.31
5042,Ergonomic Lip Balm,Beauty & Personal Care,Ergonomic lip balm designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,137.19
5043,Premium Document Folder,Office Supplies,Premium document folder designed for everyday use. Ideal for customers looking for reliable office supplies products.,60.65
5044,Premium Air Fryer,Home & Kitchen,Premium air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,347.29
5045,Portable Baseball Cap,Clothing,Portable baseball cap designed for everyday use. Ideal for customers looking for reliable clothing products.,115.17
5046,Smart Casual Sneakers,Clothing,Smart casual sneakers designed for everyday use. Ideal for customers looking for reliable clothing products.,70.37
5047,Lightweight Winter Jacket,Clothing,Lightweight winter jacket designed for everyday use. Ideal for customers looking for reliable clothing products.,206.34
5048,Premium Dish Drying Rack,Home & Kitchen,Premium dish drying rack designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,60.18
5049,Lightweight Wireless Mouse,Electronics,Lightweight wireless mouse designed for everyday use. Ideal for customers looking for reliable electronics products.,408.57
5050,Premium Women's Running Leggings,Clothing,Premium women's running leggings designed for everyday use. Ideal for customers looking for reliable clothing products.,464.15
5051,Eco-Friendly Foam Roller,Sports & Outdoors,Eco-Friendly foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,330.85
5052,Premium Wireless Mouse,Electronics,Premium wireless mouse designed for everyday use. Ideal for customers looking for reliable electronics products.,460.78
5053,Portable Hooded Sweatshirt,Clothing,Portable hooded sweatshirt designed for everyday use. Ideal for customers looking for reliable clothing products.,37.53
5054,Smart Blender,Home & Kitchen,Smart blender designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,332.97
5055,Durable Nonstick Frying Pan,Home & Kitchen,Durable nonstick frying pan designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,18.1
5056,Professional Running Belt,Sports & Outdoors,Professional running belt designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,347.69
5057,Durable Smartphone Case,Electronics,Durable smartphone case designed for everyday use. Ideal for customers looking for reliable electronics products.,266.9
5058,Smart Gel Pens Set,Office Supplies,Smart gel pens set designed for everyday use. Ideal for customers looking for reliable office supplies products.,496.76
5059,Compact Smartphone Case,Electronics,Compact smartphone case designed for everyday use. Ideal for customers looking for reliable electronics products.,103.07
5060,Lightweight Beard Trimmer,Beauty & Personal Care,Lightweight beard trimmer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,356.05
5061,Portable Body Lotion,Beauty & Personal Care,Portable body lotion designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,453.71
5062,Professional USB-C Charger,Electronics,Professional usb-c charger designed for everyday use. Ideal for customers looking for reliable electronics products.,364.5
5063,Lightweight Denim Jeans,Clothing,Lightweight denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,68.27
5064,Rechargeable Foam Roller,Sports & Outdoors,Rechargeable foam roller designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,455.22
5065,Portable Air Fryer,Home & Kitchen,Portable air fryer designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,321.77
5066,Professional Denim Jeans,Clothing,Professional denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,99.1
5067,Premium Hair Dryer,Beauty & Personal Care,Premium hair dryer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,147.23
5068,Lightweight Denim Jeans,Clothing,Lightweight denim jeans designed for everyday use. Ideal for customers looking for reliable clothing products.,116.62
5069,Durable Coffee Grinder,Home & Kitchen,Durable coffee grinder designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,48.12
5070,Smart Yoga Mat,Sports & Outdoors,Smart yoga mat designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,201.56
5071,Premium Noise Cancelling Earbuds,Electronics,Premium noise cancelling earbuds designed for everyday use. Ideal for customers looking for reliable electronics products.,258.17
5072,Compact Casual Sneakers,Clothing,Compact casual sneakers designed for everyday use. Ideal for customers looking for reliable clothing products.,383.42
5073,Durable Electric Kettle,Home & Kitchen,Durable electric kettle designed for everyday use. Ideal for customers looking for reliable home & kitchen products.,24.09
5074,Compact Noise Cancelling Earbuds,Electronics,Compact noise cancelling earbuds designed for everyday use. Ideal for customers looking for reliable electronics products.,82.21
5075,Eco-Friendly Webcam,Electronics,Eco-Friendly webcam designed for everyday use. Ideal for customers looking for reliable electronics products.,115.02
5076,Compact Hair Dryer,Beauty & Personal Care,Compact hair dryer designed for everyday use. Ideal for customers looking for reliable beauty & personal care products.,482.01
5077,Ergonomic Winter Jacket,Clothing,Ergonomic winter jacket designed for everyday use. Ideal for customers looking for reliable clothing products.,269.4
5078,Smart Adjustable Dumbbells,Sports & Outdoors,Smart adjustable dumbbells designed for everyday use. Ideal for customers looking for reliable sports & outdoors products.,104.15
